UF,Sexo,Idade,Cor,Anos de Estudo,Renda
43,0,44,2,16,5000
43,1,35,4,16,1600
43,0,30,2,12,1660
43,0,46,4,14,6000
43,0,35,2,16,3000
43,1,44,2,16,3000
43,0,31,2,9,1800
43,1,29,2,16,6200
43,1,30,2,12,4200
43,0,30,2,15,8870
43,0,34,2,16,3500
43,1,25,2,16,7000
43,1,32,4,16,2800
43,1,34,2,12,3000
43,1,55,2,12,2500
43,0,38,2,16,6500
43,1,50,2,16,8000
43,1,32,2,16,2800
43,0,53,4,16,9000
43,1,33,4,16,2800
43,1,39,2,16,4800
43,0,29,2,16,4200
43,1,33,2,16,7500
43,0,29,2,16,0
43,0,30,2,16,2000
43,1,30,2,16,5200
43,0,32,2,16,14000
43,1,53,4,16,5000
43,0,25,2,13,1400
43,1,49,2,13,3000
43,1,63,2,6,500
43,1,55,8,12,1000
43,0,63,8,12,2100
43,1,32,2,15,1900
43,0,36,2,12,3000
43,1,67,4,16,1500
43,1,48,2,12,1500
43,1,47,2,12,2300
43,1,56,2,10,788
43,0,51,2,9,1500
43,1,35,4,11,1200
43,0,34,2,7,788
43,0,47,2,7,1200
43,0,23,2,11,1000
43,1,56,4,6,300
43,1,53,2,12,1100
43,1,37,2,9,950
43,1,30,4,13,2800
43,0,32,8,12,2700
43,1,36,2,14,1800
43,0,30,2,16,2200
43,0,37,2,16,3000
43,0,28,8,16,6000
43,1,39,2,14,2000
43,0,27,2,14,3500
43,1,28,2,12,1200
43,0,29,4,14,1500
43,0,29,2,11,1500
43,0,40,8,12,1600
43,0,38,8,6,1200
43,1,38,8,7,1500
43,0,54,8,9,3500
43,0,42,2,8,1080
43,0,50,2,16,12000
43,0,31,2,12,700
43,0,61,8,1,700
43,0,32,4,11,1500
43,0,56,2,16,3800
43,1,40,2,12,3800
43,1,35,8,12,3000
43,0,41,2,9,3800
43,1,33,8,12,1200
43,0,30,4,2,788
43,0,32,8,9,1000
43,1,42,2,9,280
43,0,57,2,12,1400
43,0,29,2,12,1850
43,0,41,8,9,2780
43,1,35,8,9,1100
43,0,35,2,9,900
43,0,35,8,6,1600
43,0,41,2,5,1320
43,1,42,2,1,1040
43,1,46,4,12,800
43,0,39,4,12,2000
43,1,38,8,12,968
43,0,47,2,12,3000
43,0,39,8,9,1089
43,0,49,2,7,2000
43,1,30,2,12,800
43,0,33,4,6,3000
43,0,40,8,9,2000
43,1,34,4,4,555
43,0,53,2,9,2000
43,0,33,4,5,1300
43,1,51,4,4,850
43,0,57,2,9,1000
43,0,45,8,6,2000
43,0,41,2,5,1500
43,0,37,8,12,2000
43,0,39,4,12,2000
43,1,42,2,16,3000
43,0,59,2,16,20000
43,1,55,2,16,2000
43,0,71,2,6,2000
43,1,75,2,6,788
43,1,30,8,12,1500
43,1,33,8,12,2500
43,0,62,2,16,2000
43,1,35,2,7,1300
43,0,26,4,8,829
43,0,33,2,9,2000
43,1,57,2,9,850
43,1,36,8,9,480
43,1,48,2,9,1000
43,1,51,2,1,1075
43,0,52,2,5,998
43,0,35,2,16,9975
43,0,31,2,14,2500
43,0,61,2,14,2300
43,1,55,2,15,6500
43,1,24,2,12,1200
43,0,75,0,13,1500
43,0,65,2,6,1000
43,0,75,2,6,1500
43,0,58,2,13,3000
43,1,42,2,14,1800
43,1,37,2,16,7000
43,1,48,8,16,11000
43,1,46,2,16,2500
43,1,48,8,16,11500
43,0,30,2,12,3000
43,0,45,2,16,4500
43,1,56,2,4,1000
43,0,25,2,11,6000
43,1,47,4,10,1000
43,0,45,2,7,1900
43,1,23,4,10,1000
43,1,22,2,11,788
43,1,32,4,3,1400
43,1,39,8,5,1400
43,1,38,4,1,2500
43,0,46,2,11,800
43,0,43,2,12,3000
43,1,23,2,16,1500
43,0,36,8,9,900
43,1,51,8,10,720
43,1,59,2,6,150
43,0,55,2,12,1600
43,1,41,2,16,1200
43,1,70,4,12,0
43,0,36,2,11,2200
43,0,37,2,12,1433
43,0,66,2,12,5000
43,0,53,2,5,2700
43,1,56,4,12,1500
43,0,47,2,12,6000
43,0,65,2,12,3000
43,1,61,4,16,1000
43,1,57,2,12,1200
43,1,33,2,15,600
43,0,59,2,12,9000
43,1,46,2,9,1500
43,0,40,2,12,800
43,1,35,4,12,1500
43,1,35,2,12,1000
43,0,38,2,10,3100
43,1,55,0,5,950
43,1,49,4,12,2500
43,1,58,2,6,400
43,0,20,4,1,1500
43,1,22,2,10,1000
43,0,32,4,9,1200
43,0,27,4,12,1350
43,0,38,2,12,788
43,1,37,2,15,2000
43,1,32,2,16,5000
43,0,34,2,16,2000
43,0,48,8,16,2700
43,1,51,2,16,2500
43,1,69,2,12,400
43,1,57,4,9,100
43,0,35,2,16,2500
43,0,49,2,12,3000
43,1,54,2,12,1400
43,0,53,2,16,4000
43,1,39,2,16,3500
43,0,62,2,1,2000
43,0,41,2,12,2400
43,1,32,2,13,960
43,0,52,2,15,12000
43,0,36,2,13,1350
43,1,62,2,1,799
43,1,23,2,16,966
43,1,52,2,16,3000
43,0,55,2,16,2000
43,0,50,2,12,1400
43,1,31,2,16,1000
43,0,53,4,12,1500
43,0,51,2,13,2300
43,0,37,2,16,1600
43,0,59,2,12,5000
43,0,63,2,16,15000
43,1,55,2,16,6500
43,0,31,2,14,3900
43,1,54,2,16,15000
43,1,36,2,16,12000
43,0,31,2,16,3300
43,0,30,2,16,6500
43,0,20,4,12,6000
43,1,27,2,16,400
43,0,62,8,16,9500
43,0,64,2,12,2200
43,0,37,2,16,8000
43,0,31,2,16,12000
43,1,53,2,16,788
43,0,32,2,16,4500
43,0,37,2,16,6500
43,0,56,2,16,5000
43,1,31,2,15,950
43,1,47,2,16,19000
43,0,55,2,16,8000
43,0,47,2,16,3000
43,0,50,2,15,3200
43,1,48,2,16,10000
43,1,44,2,16,20000
43,0,56,2,16,27000
43,1,62,2,16,9000
43,0,41,2,16,20000
43,0,32,2,13,1300
43,1,32,2,16,1000
43,0,49,2,16,16000
43,1,70,2,16,7000
43,1,24,2,15,3500
43,1,59,2,16,17000
43,0,49,2,16,3000
43,0,57,2,8,2000
43,1,43,2,14,3000
43,0,32,2,16,7000
43,0,42,2,16,5800
43,1,56,2,9,788
43,1,23,2,16,2000
43,0,17,2,12,600
43,0,39,8,13,2800
43,1,34,2,16,15000
43,0,39,2,10,2300
43,0,52,8,16,2000
43,1,56,2,16,10000
43,1,41,2,12,3500
43,1,51,8,6,788
43,1,59,4,9,788
43,0,62,2,8,1161
43,0,36,4,1,1600
43,1,68,4,1,788
43,0,37,4,9,1400
43,0,48,2,5,1800
43,0,60,0,5,1200
43,0,23,4,9,1100
43,0,43,4,9,1800
43,0,45,2,12,2400
43,1,71,4,9,750
43,1,36,4,12,788
43,0,62,2,4,1200
43,1,59,2,12,1000
43,0,37,4,9,1400
43,0,28,4,8,928
43,0,56,8,4,1400
43,0,28,2,12,1600
43,0,46,2,9,1500
43,0,49,4,16,2500
43,0,40,4,11,2500
43,0,37,8,5,1600
43,0,67,2,12,1500
43,0,49,8,14,1200
43,1,32,4,15,1200
43,1,35,4,12,2500
43,1,40,2,1,700
43,1,49,2,12,1700
43,0,34,2,12,2050
43,0,32,8,16,5000
43,0,39,2,12,2200
43,1,30,2,16,4100
43,0,42,2,12,2000
43,1,60,2,11,300
43,1,33,2,15,788
43,0,58,2,9,1400
43,0,44,2,7,1600
43,0,32,2,7,950
43,1,67,2,9,800
43,0,38,2,12,1800
43,1,50,2,9,600
43,1,44,2,9,1000
43,0,52,2,6,1630
43,1,58,2,12,900
43,1,56,2,3,1500
43,1,49,2,11,1000
43,0,63,2,16,14600
43,0,48,2,12,3000
43,1,44,8,11,400
43,1,39,2,12,2000
43,0,53,8,9,2500
43,1,55,8,8,500
43,1,58,4,3,1200
43,1,43,2,16,1200
43,0,43,2,3,1000
43,1,57,8,12,3800
43,0,50,2,5,1500
43,0,51,4,9,2500
43,0,44,2,16,1200
43,0,46,2,16,9000
43,0,36,2,13,6000
43,0,32,2,14,1400
43,0,39,4,12,2100
43,0,31,2,16,2200
43,0,59,2,14,3800
43,1,44,2,14,1500
43,0,52,2,16,5200
43,0,39,2,12,15000
43,1,46,4,7,450
43,1,46,2,16,3200
43,0,46,2,15,1600
43,1,33,2,12,4000
43,0,32,4,12,1700
43,0,44,8,12,5000
43,1,27,2,14,1300
43,0,38,2,11,2000
43,0,40,2,14,2000
43,1,34,2,16,1200
43,1,43,8,16,2000
43,0,53,2,13,2000
43,0,30,2,12,3000
43,1,56,2,12,2200
43,1,67,2,16,500
43,1,50,2,15,1600
43,1,72,2,16,25000
43,1,42,2,15,3500
43,0,50,2,9,1000
43,0,33,2,15,2000
43,1,62,4,1,200
43,1,54,4,16,1100
43,0,33,8,12,2000
43,1,34,2,13,2000
43,1,38,2,16,4000
43,1,53,2,9,1200
43,0,61,2,5,4000
43,0,51,2,6,600
43,0,44,2,3,1100
43,0,60,2,4,4000
43,1,32,2,13,788
43,1,25,8,11,1100
43,0,35,2,1,1000
43,0,32,2,9,2500
43,1,35,2,12,1700
43,1,40,8,12,1200
43,1,32,4,11,1200
43,1,58,2,6,738
43,1,44,2,16,5000
43,0,53,2,7,2000
43,0,52,2,5,400
43,1,57,2,1,10000
43,0,55,2,9,788
43,1,54,2,5,1000
43,1,55,8,9,1400
43,1,47,2,5,200
43,1,57,2,16,5000
43,1,33,4,12,2300
43,0,36,2,7,2500
43,0,57,4,9,6000
43,0,27,2,16,800
43,1,58,2,7,880
43,1,46,2,17,1500
43,0,54,4,6,3000
43,1,35,8,12,700
43,0,26,8,7,1400
43,0,58,8,4,1000
43,0,60,2,12,2500
43,0,43,2,12,3000
43,1,36,8,6,800
43,0,29,2,12,2100
43,1,32,8,12,800
43,1,47,4,12,2200
43,1,42,8,1,280
43,0,35,2,9,1000
43,1,45,2,12,3000
43,1,43,2,9,900
43,1,57,2,9,600
43,1,30,4,9,1030
43,1,26,4,12,778
43,1,55,4,9,1500
43,1,66,8,3,500
43,1,49,4,6,1100
43,1,43,4,6,900
43,0,61,2,7,1000
43,0,35,8,12,1600
43,0,37,4,16,1700
43,0,53,2,7,1200
43,1,40,2,12,890
43,1,47,2,14,1000
43,1,33,8,12,1700
43,1,25,2,12,2000
43,1,44,4,12,2500
43,0,38,0,4,1200
43,1,55,2,8,950
43,0,72,0,7,0
43,1,33,2,12,800
43,1,61,4,6,400
43,1,42,2,12,2500
43,1,52,2,9,1230
43,1,55,4,9,0
43,1,41,4,12,1300
43,0,66,2,12,788
43,0,39,0,12,1300
43,0,34,4,10,1000
43,1,38,8,12,4000
43,0,26,2,12,1200
43,0,39,2,16,3000
43,1,66,2,13,800
43,1,58,4,6,1250
43,1,52,4,12,788
43,1,37,2,9,500
43,0,48,4,8,984
43,0,29,2,12,10000
43,1,65,4,4,600
43,1,57,2,12,900
43,1,53,2,12,1200
43,1,25,4,12,1030
43,0,37,8,7,1500
43,1,37,4,16,2300
43,0,66,8,12,2000
43,0,63,2,7,0
43,1,70,2,11,1400
43,1,60,2,16,789
43,1,36,2,9,1800
43,1,38,2,8,900
43,0,40,2,6,800
43,1,68,8,9,788
43,0,69,4,12,0
43,1,44,2,12,1100
43,0,50,2,12,2000
43,0,49,2,3,2000
43,0,53,8,6,1200
43,0,25,8,9,1300
43,0,52,8,9,1800
43,0,44,8,13,1500
43,0,41,2,16,4000
43,1,58,2,12,3000
43,0,53,4,12,1500
43,0,43,2,12,2100
43,1,32,2,16,2200
43,0,30,2,14,1800
43,1,41,2,16,1700
43,1,53,2,11,1200
43,1,43,2,14,3000
43,0,62,2,12,3000
43,0,54,8,12,2800
43,0,57,8,12,8300
43,0,59,2,16,12500
43,1,38,2,16,3000
43,0,67,2,16,0
43,1,42,2,14,3800
43,0,68,4,12,8000
43,1,30,8,12,1100
43,0,35,2,4,2800
43,1,49,4,12,788
43,0,28,2,13,1800
43,1,48,2,6,1280
43,0,50,2,12,2000
43,1,69,2,7,600
43,1,62,2,7,500
43,1,57,2,12,500
43,0,38,2,7,2200
43,1,26,2,13,788
43,1,29,2,12,1700
43,0,48,2,14,1500
43,1,60,2,12,1250
43,1,62,2,7,0
43,1,51,2,12,1034
43,1,37,2,15,2500
43,1,64,2,12,300
43,0,35,2,12,10000
43,1,63,4,16,1200
43,1,33,2,15,3000
43,1,32,2,16,3000
43,0,64,2,16,1500
43,1,57,2,12,1700
43,1,64,2,16,350
43,0,37,2,16,5000
43,1,49,8,9,830
43,0,24,2,12,600
43,0,54,2,12,4000
43,0,29,2,16,4500
43,0,39,2,16,3000
43,1,48,2,12,1648
43,1,43,2,12,2100
43,0,27,2,16,5000
43,1,45,2,15,3000
43,0,49,2,12,4000
43,1,58,2,12,1500
43,0,60,2,8,3000
43,1,58,2,12,2000
43,0,55,2,4,2000
43,1,42,2,16,1030
43,0,42,2,1,4100
43,0,43,2,16,4200
43,0,54,2,16,3000
43,0,66,2,12,1500
43,0,55,2,16,15000
43,0,65,2,16,8000
43,1,52,2,12,2300
43,0,37,2,16,7500
43,0,51,2,16,14000
43,0,42,2,16,5000
43,0,52,2,13,2050
43,0,60,2,16,2400
43,0,50,2,16,10000
43,1,36,2,16,5000
43,1,56,2,16,0
43,1,63,2,16,20000
43,0,64,2,16,14000
43,0,53,2,16,35000
43,0,56,2,16,14000
43,0,42,2,9,4000
43,0,43,2,16,20000
43,0,55,2,16,30000
43,0,61,2,6,1300
43,1,30,4,12,1400
43,1,60,2,16,20000
43,0,57,2,15,2000
43,1,53,2,16,12000
43,1,54,2,16,3500
43,1,58,2,12,1000
43,0,52,2,6,4000
43,1,61,2,12,1400
43,1,49,2,12,6000
43,1,39,2,12,1100
43,1,61,2,9,788
43,0,56,2,6,1300
43,1,53,2,12,3500
43,1,30,2,16,3500
43,1,30,2,12,1600
43,0,36,2,16,3000
43,1,61,2,6,1200
43,0,52,2,12,1000
43,0,20,8,8,1500
43,0,43,8,8,1500
43,0,40,2,5,1900
43,0,37,8,5,1500
43,0,57,2,6,788
43,0,40,2,5,1000
43,0,36,2,8,800
43,0,55,2,9,2000
43,0,38,8,12,2000
43,0,44,2,8,1500
43,1,41,2,12,1500
43,1,43,2,12,788
43,0,60,2,6,1000
43,0,57,2,7,1500
43,0,57,2,12,1500
43,0,41,2,12,2500
43,0,45,2,12,1780
43,0,25,2,9,1300
43,1,53,2,1,960
43,0,58,2,2,600
43,1,64,2,12,900
43,0,33,2,12,15000
43,1,30,2,12,1500
43,0,48,2,6,2400
43,1,29,2,12,1100
43,1,51,4,12,788
43,1,51,2,16,4000
43,1,84,2,12,0
43,0,46,2,12,1306
43,1,45,2,5,788
43,0,50,2,8,4000
43,0,52,8,6,1800
43,0,30,2,12,2400
43,1,49,2,12,1558
43,0,41,2,12,2600
43,1,52,2,8,3000
43,0,27,2,12,8000
43,1,56,8,9,14000
43,0,59,2,12,9000
43,1,25,2,9,8000
43,1,42,2,16,5800
43,0,36,2,9,2600
43,0,44,2,16,10700
43,1,31,2,12,1200
43,0,59,2,12,1200
43,0,48,8,12,6500
43,1,58,4,8,3800
43,0,53,2,9,3000
43,0,43,2,12,1000
43,1,38,2,10,800
43,1,55,2,12,50
43,0,47,2,9,1300
43,0,33,2,10,1800
43,0,54,2,9,3000
43,0,42,8,6,1500
43,0,58,2,16,2200
43,1,55,2,9,800
43,1,56,2,9,1050
43,1,35,2,13,1500
43,0,51,2,8,1000
43,0,55,2,2,1000
43,1,60,2,12,2000
43,0,51,2,16,3000
43,1,37,2,12,3000
43,1,45,2,12,6500
43,1,67,2,1,1000
43,1,35,2,9,700
43,1,34,4,16,4000
43,1,56,2,12,1400
43,0,43,8,12,450
43,0,36,2,12,7000
43,0,51,2,10,1000
43,0,32,2,12,3000
43,0,42,2,12,2500
43,0,57,2,3,0
43,0,73,2,4,0
43,0,32,4,12,1800
43,0,27,2,12,2000
43,0,60,0,1,789
43,0,31,2,12,3000
43,0,52,2,9,2000
43,0,37,2,16,1600
43,0,31,8,9,900
43,1,47,8,10,900
43,0,41,2,10,1000
43,0,36,2,12,780
43,1,58,2,3,1000
43,0,55,2,7,800
43,0,51,8,1,1200
43,1,41,2,8,1055
43,0,62,2,3,1500
43,0,48,2,9,1300
43,0,43,2,11,1200
43,0,40,2,7,0
43,1,48,2,15,1500
43,1,27,2,16,5000
43,1,57,2,11,1000
43,1,50,2,16,6000
43,1,45,2,14,1800
43,0,43,2,16,6000
43,1,31,8,13,1800
43,0,41,4,12,3400
43,1,33,8,16,1750
43,1,25,2,12,1400
43,1,41,2,16,4000
43,1,43,2,16,4500
43,1,54,2,15,4000
43,1,48,2,12,8000
43,1,49,2,12,1500
43,0,47,2,12,5000
43,0,47,2,12,9500
43,1,53,2,5,2000
43,0,60,2,16,5000
43,0,57,2,16,7000
43,1,37,2,14,2000
43,0,33,2,12,3500
43,0,51,2,16,7000
43,1,49,2,16,2500
43,0,38,2,12,1200
43,0,25,2,9,1200
43,1,61,2,4,765
43,0,28,2,10,1400
43,0,57,2,6,870
43,1,27,2,12,1300
43,1,56,8,9,500
43,1,51,2,4,950
43,0,41,2,12,1100
43,1,66,2,11,700
43,0,29,2,14,1800
43,1,55,2,16,4000
43,1,39,2,15,3900
43,1,35,2,16,4000
43,0,36,2,9,5000
43,1,50,2,13,3000
43,1,30,2,12,1500
43,0,26,8,11,1000
43,0,59,2,16,1576
43,0,61,2,15,11000
43,1,47,2,16,12000
43,0,41,0,12,80
43,0,68,2,16,3000
43,0,45,2,14,10000
43,0,32,2,15,4800
43,1,39,2,16,3500
43,0,24,2,16,1800
43,0,53,2,16,6000
43,1,43,8,16,2800
43,1,56,4,16,15000
43,1,74,2,8,1500
43,0,36,2,16,8900
43,0,36,2,16,7000
43,1,27,2,16,5600
43,1,37,2,16,2000
43,1,50,2,16,4500
43,0,26,2,15,0
43,1,51,2,16,3000
43,1,54,2,16,2500
43,0,57,2,12,4500
43,1,58,2,16,7000
43,1,82,2,12,0
43,0,24,2,13,1700
43,0,60,2,16,0
43,1,48,2,16,10000
43,1,32,2,16,2000
43,1,33,2,16,5500
43,0,24,2,14,950
43,1,55,2,12,3941
43,1,30,4,16,5500
43,1,46,2,16,16000
43,1,57,2,16,7881
43,1,45,2,16,6000
43,1,28,2,16,2000
43,0,21,2,15,400
43,0,34,2,16,3000
43,0,43,2,14,7000
43,1,50,2,16,5000
43,1,28,2,16,10000
43,1,41,2,16,1000
43,1,63,2,16,3500
43,0,36,2,16,3000
43,1,52,2,16,0
43,0,41,2,16,5000
43,0,67,2,16,20000
43,1,78,2,12,0
43,1,33,2,16,3500
43,0,62,2,16,8000
43,1,65,2,16,3000
43,0,75,2,16,20000
43,0,61,2,16,30000
43,1,39,2,16,5000
43,0,53,2,16,8000
43,1,59,2,16,10000
43,1,72,2,16,4000
43,1,54,2,16,18000
43,0,76,2,16,20000
43,0,39,2,16,800
43,1,53,2,16,8000
43,0,32,2,16,25000
43,0,33,4,16,15500
43,0,81,2,16,1000
43,0,47,2,16,15000
43,0,34,2,16,2900
43,1,66,2,12,10000
43,0,53,2,16,12000
43,0,44,2,16,20000
43,1,65,2,16,200
43,1,65,2,16,8000
43,1,29,2,16,2200
43,0,33,2,16,3000
43,1,40,2,16,1800
43,0,70,2,16,3500
43,0,36,2,16,30000
43,0,45,2,16,20000
43,0,55,2,9,2350
43,0,50,2,16,15000
43,0,69,2,16,25000
43,0,35,2,16,6000
43,1,40,2,16,5000
43,0,39,2,16,16000
43,0,79,2,12,8000
43,1,44,2,16,1600
43,1,63,2,16,8000
43,1,51,2,16,1000
43,0,41,2,16,21000
43,0,45,2,16,15000
43,1,57,2,16,10000
43,1,54,2,16,1900
43,0,53,4,16,8000
43,1,36,2,16,2008
43,0,38,2,16,7000
43,0,40,2,12,6000
43,0,41,2,16,10000
43,1,50,2,16,11000
43,0,33,2,16,7000
43,0,31,2,16,8000
43,0,67,2,16,2000
43,0,79,2,16,5000
43,0,32,2,12,1200
43,0,45,2,16,10000
43,0,43,2,16,10000
43,1,49,2,16,7000
43,0,75,2,16,0
43,0,43,2,16,5000
43,0,66,2,13,15000
43,0,20,2,15,2000
43,1,49,8,16,3200
43,1,45,2,16,3500
43,0,32,2,16,8325
43,0,49,2,16,8000
43,0,34,8,12,3500
43,1,29,2,15,2300
43,0,36,2,16,2500
43,1,45,2,16,1500
43,1,35,2,16,3000
43,0,30,2,16,9000
43,1,29,2,16,2500
43,0,58,2,16,17000
43,0,39,2,16,6000
43,0,38,2,16,15000
43,0,61,2,16,2000
43,0,38,2,16,10000
43,1,55,2,16,6000
43,1,57,2,16,1600
43,0,34,2,14,9000
43,0,50,2,12,4000
43,1,50,2,16,3000
43,1,50,2,13,3000
43,0,57,2,16,10000
43,0,19,2,12,900
43,1,75,2,6,1000
43,0,70,2,14,0
43,1,49,2,16,3800
43,0,39,2,14,2200
43,0,55,2,6,1550
43,0,69,2,16,1200
43,1,51,8,12,2300
43,0,70,2,12,4000
43,1,46,2,16,4100
43,0,34,2,13,5000
43,0,60,2,15,200
43,1,34,2,15,1200
43,1,37,2,16,2000
43,0,53,2,12,1700
43,0,35,2,16,2250
43,0,40,2,16,2000
43,0,73,2,16,14500
43,1,48,2,16,6600
43,1,34,2,15,2600
43,1,34,2,16,6000
43,1,51,2,12,2800
43,0,28,2,16,3500
43,1,55,2,16,2500
43,1,38,2,16,7000
43,1,51,2,16,20000
43,1,61,2,12,2000
43,1,48,2,16,14200
43,1,29,2,16,5000
43,1,59,2,16,1000
43,0,34,2,15,2500
43,1,50,2,16,3000
43,0,82,2,5,1500
43,1,44,2,16,1500
43,0,42,2,16,10000
43,1,58,2,16,500
43,0,69,2,16,2000
43,1,50,2,16,8000
43,0,63,2,16,20000
43,1,34,2,16,19000
43,0,56,2,16,25000
43,0,45,2,16,30000
43,1,54,2,16,500
43,1,52,2,16,3000
43,1,47,2,12,2500
43,0,29,8,16,5100
43,0,75,2,16,2700
43,0,66,2,16,20000
43,0,58,2,16,20000
43,1,40,2,16,18000
43,0,56,2,16,17000
43,0,63,2,16,5000
43,0,32,2,12,4000
43,0,29,2,9,1400
43,0,33,4,16,10000
43,0,67,2,12,788
43,1,56,2,12,880
43,1,34,2,16,6500
43,0,46,2,16,3600
43,0,48,2,16,15000
43,1,38,2,16,20000
43,0,24,2,15,2500
43,1,22,2,14,400
43,0,32,2,15,3000
43,0,38,2,16,15000
43,0,50,2,16,5000
43,0,46,2,16,10000
43,0,51,2,16,14000
43,1,48,2,16,8000
43,0,41,2,13,1700
43,0,57,2,12,1300
43,1,52,2,9,960
43,0,32,2,12,2000
43,0,52,2,16,5000
43,1,58,2,12,2000
43,0,44,8,16,6000
43,0,30,2,16,1200
43,1,41,2,16,3000
43,1,57,2,13,2000
43,0,32,2,15,9000
43,0,35,2,16,800
43,0,56,2,12,1500
43,1,60,2,15,600
43,0,54,2,12,10000
43,0,41,2,12,1700
43,0,32,2,16,2200
43,1,58,4,12,2900
43,0,36,2,16,2000
43,0,69,2,16,4000
43,1,44,2,16,5000
43,1,51,2,16,3000
43,0,47,2,15,10000
43,1,35,2,16,13000
43,0,51,2,9,1700
43,1,59,2,14,3400
43,1,44,2,12,1500
43,1,53,2,16,2000
43,0,37,2,16,2000
43,0,62,2,16,6000
43,1,24,2,16,1800
43,0,31,2,13,1500
43,0,39,2,16,4000
43,0,50,2,16,1500
43,1,28,2,16,5200
43,0,65,2,12,3000
43,1,55,2,9,1000
43,0,44,2,13,2000
43,1,60,2,12,400
43,1,50,2,12,1500
43,1,29,2,16,1500
43,0,28,2,12,1500
43,1,34,2,16,1900
43,1,36,2,16,6000
43,1,31,2,16,6500
43,0,54,2,12,4200
43,1,36,2,16,3200
43,0,51,2,16,5000
43,1,63,2,15,4000
43,0,52,2,12,4000
43,1,32,2,16,5000
43,1,51,2,12,1700
43,0,47,2,16,17000
43,1,56,2,16,200
43,1,32,2,16,1500
43,1,61,2,16,2300
43,1,47,2,16,12000
43,0,39,4,16,10000
43,1,50,2,12,1300
43,0,34,2,14,10000
43,0,64,2,16,8000
43,0,52,2,13,3000
43,0,59,2,16,5000
43,1,39,2,16,9000
43,0,75,2,6,2000
43,0,70,2,11,788
43,0,59,8,11,1500
43,0,34,2,16,5500
43,0,53,2,16,8000
43,1,56,2,12,600
43,0,46,4,16,5000
43,1,43,2,15,1600
43,1,58,2,12,1500
43,0,40,2,16,2200
43,1,55,2,7,1800
43,0,40,2,12,1300
43,1,32,2,16,2000
43,0,46,2,12,2500
43,1,59,2,12,1200
43,1,55,2,16,7000
43,1,33,2,16,2000
43,1,70,2,13,788
43,1,51,2,15,1300
43,1,24,2,12,1200
43,0,67,8,5,600
43,0,65,4,6,3500
43,0,44,2,9,5000
43,1,37,2,15,2500
43,0,51,2,5,1000
43,1,32,4,12,998
43,0,31,2,12,2000
43,0,42,2,1,2000
43,0,46,8,9,935
43,0,49,4,5,1200
43,1,30,4,12,788
43,0,56,2,9,1500
43,1,44,2,9,300
43,0,33,2,12,8000
43,0,56,2,2,788
43,0,46,2,12,1300
43,0,34,8,12,1000
43,1,30,4,7,870
43,0,26,8,12,1800
43,0,55,2,4,1300
43,0,38,2,16,2500
43,0,34,8,15,2500
43,0,37,2,10,2000
43,0,57,2,13,2000
43,1,46,2,12,1360
43,0,54,8,8,1800
43,1,56,2,12,500
43,0,62,2,16,6000
43,1,27,2,12,700
43,0,33,4,13,2300
43,1,51,2,16,3000
43,1,45,2,16,6000
43,1,35,2,1,2500
43,0,55,2,16,6000
43,0,48,2,12,788
43,0,56,2,12,1500
43,1,61,2,9,1500
43,1,69,4,9,3000
43,0,56,2,7,1500
43,1,55,2,6,1300
43,0,66,2,12,2500
43,1,51,2,16,2300
43,0,58,2,12,1700
43,1,42,4,12,600
43,1,38,2,16,4500
43,0,36,2,9,1100
43,1,41,4,6,788
43,0,39,8,12,3000
43,0,47,8,7,1400
43,0,48,4,5,1200
43,1,57,2,12,1006
43,1,45,4,6,1200
43,0,56,8,1,300
43,0,54,2,9,1258
43,0,37,8,12,2500
43,0,37,2,12,1600
43,0,29,2,12,2114
43,0,58,2,12,3000
43,1,28,4,12,700
43,1,42,2,12,2600
43,1,57,2,7,1200
43,0,45,2,13,3100
43,0,26,8,13,2900
43,1,23,2,12,1600
43,1,30,2,10,1500
43,1,51,2,9,970
43,0,40,2,7,1100
43,0,57,8,6,1600
43,1,51,8,12,1200
43,0,54,2,15,4000
43,1,34,2,12,2500
43,0,61,4,5,0
43,0,47,4,9,1100
43,1,43,2,12,1000
43,1,66,2,16,4000
43,0,68,2,12,1000
43,1,30,2,12,950
43,1,51,2,16,5000
43,0,31,2,12,2000
43,0,46,4,13,3750
43,0,45,2,11,2514
43,0,29,2,9,1500
43,0,29,8,16,5412
43,1,55,2,16,5000
43,0,29,2,12,1500
43,0,55,4,4,1000
43,0,40,8,8,788
43,1,39,4,9,788
43,0,54,4,12,6000
43,0,44,2,12,1500
43,0,60,2,9,4552
43,0,40,2,16,5500
43,1,52,2,6,1000
43,1,53,8,6,788
43,0,47,8,6,1500
43,1,61,2,6,1300
43,0,52,4,7,2500
43,0,61,2,6,1800
43,1,21,2,6,788
43,0,39,2,12,2000
43,0,57,2,6,1400
43,0,65,2,12,788
43,1,46,2,5,1200
43,1,47,2,3,1200
43,0,49,2,12,2000
43,1,55,2,9,1050
43,0,49,8,9,1300
43,0,32,4,15,4000
43,0,38,2,10,1100
43,0,45,2,10,1576
43,0,35,8,11,1400
43,1,54,4,12,1500
43,0,24,4,12,900
43,0,30,8,4,1400
43,1,30,4,7,1600
43,1,31,2,6,1100
43,0,62,2,5,5000
43,1,43,8,12,1500
43,0,74,2,6,1500
43,1,35,2,12,1200
43,1,46,2,16,2200
43,1,32,4,12,900
43,0,39,2,16,1854
43,0,58,4,12,1500
43,0,27,2,11,1570
